transaction_id,amount,transaction_type,location,time_of_day,is_fraud
6299,724.8333512496595,online,UK,morning,0
6300,312.200786714972,in-person,CA,afternoon,0
6301,783.1406906433148,online,IN,evening,0
6302,443.21219341217267,online,IN,night,0
6303,485.78147560027895,in-person,US,morning,0
6304,778.1314973417883,in-person,US,afternoon,0
6305,382.98096773056625,online,UK,afternoon,0
6306,443.68421797759163,online,CA,morning,0
6307,376.81427830085255,online,IN,night,0
6308,367.97317476200266,in-person,CA,morning,0
6309,526.4206303245579,in-person,UK,night,0
6310,808.9906450566496,in-person,US,afternoon,0
6311,362.4065436106433,in-person,IN,morning,0
6312,524.7304658171989,online,US,night,0
6313,671.0565981171583,in-person,IN,night,0
6314,270.1700068573514,in-person,US,evening,0
6315,278.2452820974902,in-person,US,night,0
6316,933.4797138964313,in-person,UK,morning,0
6317,723.8110387577575,in-person,CA,morning,0
6318,577.6094895470856,online,US,night,0
6319,648.0723343661914,in-person,IN,morning,0
6320,30.270143660314947,online,CA,afternoon,0
6321,618.4848625961351,in-person,CA,afternoon,0
6322,509.9993643509777,in-person,US,morning,0
6323,546.2039300996562,in-person,US,night,0
6324,360.0644030039863,in-person,US,afternoon,0
6325,82.39242381522895,online,CA,night,0
6326,194.14589437844015,online,UK,morning,0
6327,950.7939684994591,in-person,US,evening,0
6328,409.29086270866304,online,CA,afternoon,0
6329,467.2164726750333,online,CA,morning,0
6330,53.65708006358555,in-person,IN,afternoon,0
6331,38.528663314436606,online,US,night,0
6332,717.4642655997109,online,UK,evening,0
6333,538.5565694569901,in-person,IN,evening,0
6334,509.1972782320504,in-person,US,morning,0
6335,243.88140589224602,online,IN,afternoon,0
6336,745.0059808982923,in-person,US,evening,0
6337,169.0683425293834,in-person,IN,afternoon,0
6338,190.74480891735902,in-person,UK,night,0
6339,461.2514591769272,online,IN,night,0
6340,286.99358224982893,in-person,IN,morning,0
6341,248.2155182519132,in-person,IN,evening,0
6342,645.5924069087783,online,US,evening,0
6343,651.320773473326,online,US,afternoon,0
6344,824.6925527301293,online,UK,night,0
6345,418.2908584060029,online,IN,evening,0
6346,74.0120059351241,online,CA,morning,0
6347,274.3927185365362,in-person,IN,morning,0
6348,980.0254577336201,online,CA,evening,0
6349,596.6623166574694,in-person,CA,morning,0
6350,710.0273477162192,online,IN,evening,0
6351,8.35047179578912,in-person,CA,evening,0
6352,518.6875264503384,in-person,CA,evening,1
6353,38.49112887427132,online,IN,evening,0
6354,569.6609818793565,online,US,afternoon,0
6355,920.8500787864393,online,IN,evening,0
6356,968.4507113699075,online,UK,morning,0
6357,541.0121227135352,online,CA,night,0
6358,458.7466004469637,online,UK,afternoon,0
6359,945.0720771542456,in-person,CA,night,0
6360,673.9362221646984,in-person,US,night,0
6361,65.83438025887105,in-person,CA,night,0
6362,466.2598520898301,in-person,IN,night,0
6363,241.0047734458396,in-person,CA,night,0
6364,470.33451712723286,online,UK,morning,0
6365,456.01010643435535,online,IN,evening,0
6366,582.5626580119273,in-person,UK,morning,1
6367,357.41371985890197,in-person,US,afternoon,1
6368,165.10617900647213,online,UK,morning,0
6369,504.2157151553663,online,UK,afternoon,0
6370,830.3726814614163,online,UK,evening,0
6371,664.3482158395346,online,IN,night,0
6372,339.02949805929063,in-person,US,evening,0
6373,935.5874997360984,in-person,US,morning,0
6374,912.295363677933,online,US,morning,0
6375,210.1390509847147,online,UK,evening,0
6376,40.37816753524261,in-person,IN,evening,0
6377,741.5673996424115,in-person,IN,morning,0
6378,827.7826510878041,in-person,IN,evening,0
6379,967.896701385404,online,UK,afternoon,0
6380,889.9465576942224,in-person,US,afternoon,0
6381,600.9342334382084,online,UK,morning,0
6382,530.5222868731685,online,IN,morning,0
6383,28.813210211323707,online,UK,evening,0
6384,247.40979039793305,in-person,CA,evening,0
6385,460.1551369811935,in-person,US,night,0
6386,628.8753961834842,online,US,afternoon,1
6387,557.6945814850923,in-person,IN,morning,1
6388,742.8933536920089,online,UK,morning,0
6389,280.48716395615384,in-person,IN,morning,0
6390,565.3876550448208,online,UK,morning,1
6391,89.05410114740134,online,CA,night,0
6392,414.25185805962377,in-person,US,afternoon,0
6393,750.4106721216464,in-person,US,night,0
6394,693.707452575615,online,UK,afternoon,1
6395,990.6520944350068,in-person,US,morning,0
6396,278.61323486176826,online,UK,afternoon,0
6397,498.69110987480514,online,IN,morning,0
6398,330.20088336022275,online,CA,night,0
6399,441.16251094511557,online,UK,afternoon,0
6400,857.0931797395187,online,CA,evening,1
6401,684.5248661132981,online,IN,afternoon,0
6402,882.5587501562342,online,IN,morning,0
6403,204.30759722355458,online,IN,evening,1
6404,873.4877567235966,in-person,UK,morning,0
6405,60.70251190420604,in-person,CA,evening,0
6406,888.7106811567153,online,CA,evening,0
6407,329.7447056812672,online,US,afternoon,0
6408,315.2730457806524,online,UK,afternoon,0
6409,512.5764881219652,in-person,US,evening,1
6410,940.7494975355086,online,US,evening,0
6411,48.733583316723966,online,UK,evening,0
6412,352.87874409567456,online,US,morning,0
6413,856.7154166946524,in-person,US,afternoon,0
6414,396.6584229580313,in-person,US,morning,0
6415,199.95774069946995,in-person,IN,afternoon,0
6416,425.36938715008034,online,UK,night,0
6417,386.1669489901776,online,IN,morning,0
6418,915.5007852652367,in-person,US,afternoon,0
6419,762.1724413673539,online,US,evening,0
6420,505.6104401882623,in-person,IN,evening,0
6421,988.3821961548496,in-person,US,afternoon,0
6422,465.81225374464736,online,UK,evening,0
6423,59.17959298945495,online,CA,evening,0
6424,263.0120474931699,online,IN,night,0
6425,436.6344097390933,online,CA,night,0
6426,157.745721521974,in-person,CA,night,0
6427,947.6175611977189,in-person,CA,morning,0
6428,767.0820489199554,in-person,IN,night,0
6429,269.01891322734485,in-person,US,night,0
6430,591.2137289843979,in-person,UK,night,0
6431,721.7277079524624,in-person,US,afternoon,0
6432,941.3376499778911,online,UK,evening,0
6433,881.7537138262352,in-person,US,afternoon,0
6434,515.6770339120754,online,CA,night,0
6435,774.8779671732245,online,CA,morning,0
6436,562.5826090737575,in-person,UK,afternoon,0
6437,553.1511861554945,in-person,IN,night,0
6438,115.6272163798537,online,US,morning,0
6439,127.01152035813591,online,CA,morning,0
6440,530.004081407435,in-person,UK,morning,0
6441,269.5926834340276,in-person,US,evening,0
6442,22.015865558008162,online,UK,morning,0
6443,723.1163646963121,in-person,IN,night,0
6444,33.454110093474796,in-person,IN,afternoon,0
6445,595.6815642629505,in-person,US,afternoon,0
6446,539.6546003331871,in-person,IN,night,0
6447,968.8458758872266,in-person,US,evening,0
6448,484.728926208294,online,US,evening,0
6449,64.53783494141956,in-person,IN,morning,0
6450,552.1362798386552,in-person,UK,night,0
6451,841.2550744454853,online,UK,morning,0
6452,996.8524349971585,online,US,morning,0
6453,430.9128305153834,in-person,CA,night,0
6454,320.97844375424575,in-person,US,evening,0
6455,906.7466436550469,online,UK,evening,0
6456,192.05088694704526,in-person,US,afternoon,0
6457,615.8134861178937,in-person,UK,night,0
6458,406.30870975676675,in-person,IN,morning,0
6459,42.04128259059973,online,US,night,0
6460,347.94118583139203,in-person,US,morning,0
6461,265.9632939801719,in-person,IN,afternoon,0
6462,686.4050627895434,online,IN,afternoon,0
6463,948.8417071942263,in-person,CA,afternoon,0
6464,268.7791401912591,in-person,IN,afternoon,0
6465,811.6544732125301,in-person,CA,morning,0
6466,56.30445712147112,in-person,IN,evening,0
6467,538.5828890297734,online,UK,morning,0
6468,71.47951364618469,online,US,afternoon,0
6469,934.0989581395087,in-person,IN,evening,0
6470,766.5849292768328,in-person,UK,night,0
6471,658.2919612933878,in-person,IN,morning,0
6472,824.0724852430396,in-person,US,night,0
6473,647.8722757745929,online,IN,afternoon,0
6474,968.9754527771169,online,IN,night,0
6475,714.2439899169068,online,US,evening,0
6476,924.7339509726645,in-person,IN,evening,0
6477,517.6147601186274,in-person,US,evening,0
6478,117.94734856888078,in-person,CA,morning,0
6479,528.6495437015941,online,IN,night,0
6480,127.74595523503021,online,UK,night,1
6481,592.9009856972286,online,IN,night,0
6482,483.0105674671353,online,US,afternoon,0
6483,622.9528224349489,online,US,morning,0
6484,11.036934073776763,in-person,UK,morning,0
6485,195.64565116370875,in-person,UK,night,0
6486,491.83910148021874,in-person,US,morning,0
6487,950.5530580275457,online,CA,night,0
6488,384.22543131480325,in-person,CA,night,0
6489,424.94765402758105,in-person,US,night,1
6490,714.9813929176156,online,CA,evening,0
6491,604.1889645288319,online,UK,afternoon,0
6492,299.62722394823487,online,CA,morning,0
6493,411.4055791718603,in-person,UK,afternoon,0
6494,218.4820990583752,online,IN,evening,0
6495,966.0554376710784,in-person,UK,morning,0
6496,131.50374717580237,in-person,IN,night,0
6497,372.464947781853,online,UK,afternoon,0
6498,26.813133247791182,in-person,UK,evening,0
6499,222.55771244161286,online,CA,morning,0
6500,780.6906672417748,online,UK,morning,0
6501,201.97405705659057,in-person,US,afternoon,0
6502,80.98333912643663,in-person,IN,afternoon,1
6503,474.9787266646788,in-person,IN,morning,0
6504,10.959265499783976,online,UK,morning,0
6505,85.68138827190684,in-person,US,evening,1
6506,807.8182436934121,online,UK,night,0
6507,771.7018715147468,online,UK,night,0
6508,915.2236815844911,in-person,CA,evening,0
6509,854.6609204748388,in-person,UK,morning,0
6510,683.4923876765782,in-person,UK,afternoon,0
6511,53.280524443362175,in-person,CA,afternoon,0
6512,783.0657693686709,online,CA,morning,0
6513,845.6653000297199,in-person,US,evening,0
6514,799.2830636261825,online,CA,morning,0
6515,508.97055627271806,in-person,IN,afternoon,0
6516,233.66893681083218,in-person,IN,morning,0
6517,845.4846457130379,in-person,US,morning,0
6518,727.4356469303983,online,UK,evening,0
6519,980.7804132144627,in-person,US,night,0
6520,156.53690515817698,online,CA,afternoon,0
6521,226.438918469003,in-person,UK,afternoon,0
6522,212.5863517316212,in-person,US,morning,0
6523,792.7472278537153,online,US,afternoon,0
6524,187.72038915366804,online,IN,afternoon,0
6525,67.59316999348279,in-person,US,night,0
6526,998.562245779043,in-person,UK,afternoon,0
6527,25.792394233703995,online,US,afternoon,0
6528,835.4088160987068,in-person,US,evening,0
6529,366.0014747091021,online,CA,evening,0
6530,841.7738442980575,in-person,US,evening,0
6531,555.0658707199339,online,UK,evening,0
6532,901.7295982568737,online,IN,evening,0
6533,926.266793428212,online,IN,night,0
6534,10.08908309949522,online,IN,afternoon,1
6535,76.33676381679548,online,IN,morning,0
6536,251.10837084128462,in-person,CA,night,0
6537,669.6461009471382,in-person,UK,morning,0
6538,888.3839243149945,in-person,CA,evening,0
6539,460.4820093426688,in-person,IN,afternoon,0
6540,607.3661431579911,in-person,CA,evening,0
6541,189.31135294276558,in-person,US,night,0
6542,805.1618670478036,in-person,UK,morning,0
6543,967.3607832421163,in-person,US,afternoon,0
6544,269.3303339816829,in-person,CA,night,1
6545,495.3311256489458,online,US,night,0
6546,87.02999439586742,online,CA,afternoon,0
6547,559.5775198065054,in-person,CA,afternoon,0
6548,503.2806584048339,online,UK,night,0
6549,145.29204767092253,in-person,UK,morning,0
6550,442.62414690495694,online,UK,morning,0
6551,334.77054743447667,online,IN,night,0
6552,522.3090444298841,online,UK,night,0
6553,586.0686810933704,in-person,US,evening,0
6554,9.4870830286023,in-person,UK,evening,0
6555,761.2449769666058,in-person,UK,morning,0
6556,713.3012775698791,in-person,UK,evening,0
6557,366.92009982031567,online,CA,morning,0
6558,53.88299963324944,in-person,CA,afternoon,0
6559,755.1776072452653,online,UK,evening,0
6560,955.2199853176543,in-person,CA,morning,0
6561,240.9114444259922,online,CA,morning,0
6562,324.20108912330085,online,IN,night,0
6563,184.62907659233315,online,US,morning,0
6564,577.3591872214948,online,CA,evening,0
6565,155.6865532528075,in-person,US,night,0
6566,356.83774951791804,in-person,CA,night,0
6567,697.3160009203287,online,UK,evening,0
6568,560.555867026339,in-person,CA,afternoon,0
6569,387.0761017636073,in-person,CA,evening,1
6570,420.8293522057344,online,US,evening,0
6571,562.5487717406063,in-person,UK,night,0
6572,6.858863159274142,in-person,IN,evening,0
6573,79.43135858515625,in-person,US,afternoon,1
6574,881.3768096952487,online,UK,afternoon,0
6575,78.80111010219947,in-person,UK,afternoon,1
6576,707.0967926142946,online,US,night,0
6577,920.1181259449436,online,CA,evening,1
6578,271.4129206974294,online,UK,morning,0
6579,371.12094562245477,in-person,IN,evening,0
6580,569.3524844388716,in-person,CA,afternoon,0
6581,881.8272606689461,in-person,US,evening,0
6582,941.9636816731597,online,US,night,0
6583,739.8236848631568,in-person,US,evening,0
6584,87.53314109383933,online,US,night,0
6585,669.4850013793159,in-person,IN,morning,0
6586,410.8934181507894,online,IN,morning,0
6587,471.2302984915705,in-person,UK,night,0
6588,50.09924195483186,in-person,IN,evening,0
6589,191.87107720701184,in-person,US,afternoon,0
6590,790.7230939261141,online,IN,night,0
6591,454.50487421481193,online,CA,evening,0
6592,302.3605793895177,in-person,CA,evening,0
6593,384.6350548909932,online,UK,evening,0
6594,854.5451138123545,online,US,afternoon,1
6595,749.2500183875519,online,IN,afternoon,0
6596,273.0430817839017,in-person,UK,afternoon,0
6597,118.38433837216094,in-person,UK,night,0
6598,252.74622342242765,in-person,IN,night,0
6599,920.8356946036789,online,UK,afternoon,0
6600,582.0072490119056,in-person,US,night,0
6601,533.9467285360381,online,IN,afternoon,0
6602,596.7972060927691,online,CA,night,0
6603,366.66223748076874,in-person,CA,evening,0
6604,807.2999132991932,in-person,IN,afternoon,0
6605,523.7629630509496,in-person,UK,night,0
6606,117.63115486602675,online,UK,evening,0
6607,129.93605970423388,online,CA,evening,0
6608,537.3222873561157,in-person,CA,night,0
6609,936.6336478527684,online,US,evening,0
6610,309.04376955452256,in-person,UK,morning,0
6611,869.6716276903591,in-person,US,afternoon,0
6612,764.3314909923005,in-person,CA,afternoon,0
6613,248.56463046399995,in-person,CA,evening,0
6614,37.30440756792621,in-person,CA,night,0
6615,102.74541787724036,in-person,CA,morning,0
6616,728.7654399135928,online,US,night,0
6617,200.47006830260605,online,CA,afternoon,0
6618,371.8996495848884,in-person,IN,evening,0
6619,502.19746684041843,in-person,UK,morning,0
6620,725.7427002817127,online,CA,evening,0
6621,114.11799203586625,online,UK,morning,0
6622,406.96003887218404,in-person,CA,evening,1
6623,485.5878362335527,in-person,US,night,0
6624,541.2862369075682,online,UK,afternoon,0
6625,818.5422807538215,in-person,US,evening,0
6626,172.5065168481737,online,CA,evening,0
6627,808.0236203747957,in-person,IN,morning,0
6628,693.1855492689556,online,IN,night,0
6629,556.3149433847603,in-person,IN,night,0
6630,699.8283425321694,in-person,IN,morning,0
6631,412.60572121270474,in-person,IN,night,0
6632,139.25918838215645,online,US,afternoon,0
6633,666.0994750251019,in-person,IN,evening,0
6634,525.1476343789367,online,CA,morning,0
6635,639.7354257422328,online,US,night,0
6636,338.6607822474615,online,US,afternoon,1
6637,906.959710762496,online,IN,afternoon,0
6638,587.7824987070013,in-person,UK,night,0
6639,86.31708180658295,in-person,CA,night,0
6640,450.35418671372423,in-person,US,morning,0
6641,756.5996986888907,online,CA,night,0
6642,794.3404271705401,in-person,UK,morning,0
6643,495.102455710995,online,US,evening,0
6644,894.8528232604698,online,CA,afternoon,0
6645,268.40076875710326,online,IN,morning,0
6646,411.1880985410283,in-person,US,afternoon,0
6647,898.698313658401,online,US,evening,0
6648,896.3604597551073,in-person,US,night,0
6649,686.0270560558562,in-person,US,morning,0
6650,859.121566575098,in-person,IN,night,0
6651,89.68449368927644,online,UK,afternoon,0
6652,865.1299812315685,in-person,UK,morning,0
6653,321.2992866436765,online,CA,evening,0
6654,179.1531809157881,online,IN,evening,0
6655,240.1304665057043,online,IN,night,0
6656,418.5505395058732,online,CA,evening,0
6657,251.94081259986277,in-person,IN,evening,0
6658,321.2470184304825,in-person,IN,night,0
6659,135.84350758557045,in-person,US,night,0
6660,296.88058879343953,in-person,US,morning,0
6661,572.7115307274591,online,US,morning,0
6662,442.4118543829729,online,IN,night,0
6663,347.37204247467525,online,IN,afternoon,0
6664,746.7056767282569,online,UK,afternoon,0
6665,893.6164614219246,in-person,US,morning,0
6666,757.0324336794946,in-person,CA,morning,0
6667,332.6687014155615,online,IN,night,0
6668,744.6977256697161,online,US,afternoon,1
6669,152.82820229157716,online,UK,night,0
